ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo
14063,114,2023-12-08,Correctivo,4000,18,Ubicacion_A,70
14064,114,2024-01-04,Correctivo,2617,7,Ubicacion_A,70
14065,114,2024-01-10,Correctivo,2725,14,Ubicacion_A,70
14066,114,2024-01-17,Correctivo,4033,16,Ubicacion_A,70
14067,114,2024-02-08,Correctivo,1239,24,Ubicacion_A,70
14068,114,2024-02-28,Correctivo,3773,3,Ubicacion_A,70
14069,114,2024-04-04,Correctivo,1834,1,Ubicacion_A,70
14070,114,2024-04-19,Correctivo,2768,1,Ubicacion_A,70
14071,114,2024-05-04,Correctivo,3279,14,Ubicacion_A,70
14072,114,2024-05-30,Correctivo,604,4,Ubicacion_A,70
14073,114,2024-06-03,Correctivo,966,12,Ubicacion_A,70
14074,114,2024-06-17,Correctivo,4866,17,Ubicacion_A,70
14075,114,2024-07-25,Correctivo,3153,4,Ubicacion_A,70
14076,114,2024-08-24,Correctivo,3665,7,Ubicacion_A,70
14077,114,2024-09-01,Correctivo,1825,19,Ubicacion_A,70
14078,114,2024-09-04,Correctivo,2323,5,Ubicacion_A,70
14079,114,2024-09-07,Correctivo,2148,2,Ubicacion_A,70
14080,114,2024-09-27,Correctivo,1307,3,Ubicacion_A,70
14081,114,2024-10-09,Correctivo,2220,17,Ubicacion_A,70
14082,114,2024-10-28,Correctivo,1666,19,Ubicacion_A,70
14083,114,2024-11-09,Correctivo,924,8,Ubicacion_A,70
14084,114,2024-11-29,Correctivo,4860,5,Ubicacion_A,70
14085,114,2024-12-09,Correctivo,3891,16,Ubicacion_A,70
14086,114,2021-01-27,Preventivo,707,1,Ubicacion_A,70
14087,114,2021-02-23,Preventivo,946,2,Ubicacion_A,70
14088,114,2021-03-13,Preventivo,938,2,Ubicacion_A,70
14089,114,2021-04-07,Preventivo,644,2,Ubicacion_A,70
14090,114,2021-05-03,Preventivo,866,2,Ubicacion_A,70
14091,114,2021-05-21,Preventivo,418,1,Ubicacion_A,70
14092,114,2021-06-13,Preventivo,163,1,Ubicacion_A,70
14093,114,2021-07-08,Preventivo,587,2,Ubicacion_A,70
14094,114,2021-08-01,Preventivo,656,1,Ubicacion_A,70
14095,114,2021-08-24,Preventivo,590,2,Ubicacion_A,70
14096,114,2021-09-15,Preventivo,888,1,Ubicacion_A,70
14097,114,2021-10-11,Preventivo,598,2,Ubicacion_A,70
14098,114,2021-11-03,Preventivo,463,1,Ubicacion_A,70
14099,114,2021-11-22,Preventivo,353,1,Ubicacion_A,70
14100,114,2021-12-14,Preventivo,171,1,Ubicacion_A,70
14101,114,2022-01-07,Preventivo,451,1,Ubicacion_A,70
14102,114,2022-01-26,Preventivo,429,2,Ubicacion_A,70
14103,114,2022-02-17,Preventivo,793,1,Ubicacion_A,70
14104,114,2022-03-08,Preventivo,354,2,Ubicacion_A,70
14105,114,2022-04-03,Preventivo,698,2,Ubicacion_A,70
14106,114,2022-04-26,Preventivo,106,1,Ubicacion_A,70
14107,114,2022-05-23,Preventivo,610,2,Ubicacion_A,70
14108,114,2022-06-15,Preventivo,230,2,Ubicacion_A,70
14109,114,2022-07-07,Preventivo,924,2,Ubicacion_A,70
14110,114,2022-07-25,Preventivo,175,2,Ubicacion_A,70
14111,114,2022-08-14,Preventivo,150,2,Ubicacion_A,70
14112,114,2022-09-08,Preventivo,465,2,Ubicacion_A,70
14113,114,2022-09-27,Preventivo,112,1,Ubicacion_A,70
14114,114,2022-10-18,Preventivo,469,1,Ubicacion_A,70
14115,114,2022-11-07,Preventivo,733,1,Ubicacion_A,70
14116,114,2022-12-02,Preventivo,411,1,Ubicacion_A,70
14117,114,2022-12-21,Preventivo,418,2,Ubicacion_A,70
14118,114,2023-01-10,Preventivo,798,1,Ubicacion_A,70
14119,114,2023-01-28,Preventivo,662,2,Ubicacion_A,70
14120,114,2023-02-15,Preventivo,404,1,Ubicacion_A,70
14121,114,2023-03-09,Preventivo,499,2,Ubicacion_A,70
14122,114,2023-03-28,Preventivo,789,2,Ubicacion_A,70
14123,114,2023-04-23,Preventivo,536,1,Ubicacion_A,70
14124,114,2023-05-19,Preventivo,884,1,Ubicacion_A,70
14125,114,2023-06-09,Preventivo,826,2,Ubicacion_A,70
14126,114,2023-07-03,Preventivo,689,1,Ubicacion_A,70
14127,114,2023-07-27,Preventivo,179,2,Ubicacion_A,70
14128,114,2023-08-15,Preventivo,431,2,Ubicacion_A,70
14129,114,2023-09-09,Preventivo,621,1,Ubicacion_A,70
14130,114,2023-10-02,Preventivo,338,2,Ubicacion_A,70
14131,114,2023-10-24,Preventivo,701,1,Ubicacion_A,70
14132,114,2023-11-11,Preventivo,920,2,Ubicacion_A,70
14133,114,2023-12-03,Preventivo,609,2,Ubicacion_A,70
14134,114,2023-12-21,Preventivo,523,2,Ubicacion_A,70
14135,114,2024-01-16,Preventivo,284,1,Ubicacion_A,70
14136,114,2024-02-05,Preventivo,914,1,Ubicacion_A,70
14137,114,2024-02-25,Preventivo,790,2,Ubicacion_A,70
14138,114,2024-03-14,Preventivo,331,1,Ubicacion_A,70
14139,114,2024-04-07,Preventivo,672,1,Ubicacion_A,70
14140,114,2024-04-27,Preventivo,359,1,Ubicacion_A,70
14141,114,2024-05-18,Preventivo,987,2,Ubicacion_A,70
14142,114,2024-06-09,Preventivo,529,1,Ubicacion_A,70
14143,114,2024-07-01,Preventivo,593,2,Ubicacion_A,70
14144,114,2024-07-25,Preventivo,264,2,Ubicacion_A,70
14145,114,2024-08-18,Preventivo,731,2,Ubicacion_A,70
14146,114,2024-09-07,Preventivo,673,2,Ubicacion_A,70
14147,114,2024-09-26,Preventivo,357,2,Ubicacion_A,70
14148,114,2024-10-22,Preventivo,130,2,Ubicacion_A,70
14149,114,2024-11-11,Preventivo,181,1,Ubicacion_A,70
14150,114,2024-12-06,Preventivo,854,1,Ubicacion_A,70
14151,114,2024-12-30,Preventivo,261,2,Ubicacion_A,70
14152,115,2021-01-02,Correctivo,4656,3,Ubicacion_A,73
14153,115,2021-01-08,Correctivo,4748,12,Ubicacion_A,73
14154,115,2021-01-09,Correctivo,1016,22,Ubicacion_A,73
14155,115,2021-01-15,Correctivo,4204,2,Ubicacion_A,73
14156,115,2021-02-23,Correctivo,2201,15,Ubicacion_A,73
14157,115,2021-02-28,Correctivo,3435,8,Ubicacion_A,73
14158,115,2021-03-05,Correctivo,627,23,Ubicacion_A,73
14159,115,2021-03-09,Correctivo,4219,23,Ubicacion_A,73
14160,115,2021-04-05,Correctivo,1959,24,Ubicacion_A,73
14161,115,2021-04-08,Correctivo,1472,4,Ubicacion_A,73
14162,115,2021-04-20,Correctivo,4128,12,Ubicacion_A,73
14163,115,2021-04-21,Correctivo,1471,5,Ubicacion_A,73
14164,115,2021-04-24,Correctivo,952,16,Ubicacion_A,73
14165,115,2021-04-28,Correctivo,3951,13,Ubicacion_A,73
14166,115,2021-05-05,Correctivo,1532,14,Ubicacion_A,73
14167,115,2021-05-26,Correctivo,2203,14,Ubicacion_A,73
14168,115,2021-06-03,Correctivo,1496,16,Ubicacion_A,73
14169,115,2021-07-04,Correctivo,4684,15,Ubicacion_A,73
14170,115,2021-07-10,Correctivo,2296,23,Ubicacion_A,73
14171,115,2021-08-01,Correctivo,2829,9,Ubicacion_A,73
14172,115,2021-08-16,Correctivo,2869,11,Ubicacion_A,73
14173,115,2021-09-05,Correctivo,4209,7,Ubicacion_A,73
14174,115,2021-10-15,Correctivo,3586,9,Ubicacion_A,73
14175,115,2021-10-17,Correctivo,4301,6,Ubicacion_A,73
14176,115,2021-10-18,Correctivo,4841,19,Ubicacion_A,73
14177,115,2021-11-29,Correctivo,892,6,Ubicacion_A,73
14178,115,2021-12-26,Correctivo,3394,16,Ubicacion_A,73
14179,115,2021-12-28,Correctivo,3367,8,Ubicacion_A,73
14180,115,2022-01-18,Correctivo,3137,15,Ubicacion_A,73
14181,115,2022-01-29,Correctivo,4251,21,Ubicacion_A,73
14182,115,2022-03-11,Correctivo,3317,3,Ubicacion_A,73
14183,115,2022-04-01,Correctivo,594,11,Ubicacion_A,73
14184,115,2022-04-26,Correctivo,2954,7,Ubicacion_A,73
14185,115,2022-05-11,Correctivo,2167,21,Ubicacion_A,73
14186,115,2022-06-20,Correctivo,4735,9,Ubicacion_A,73
14187,115,2022-07-14,Correctivo,1995,10,Ubicacion_A,73
14188,115,2022-07-21,Correctivo,4474,12,Ubicacion_A,73
14189,115,2022-07-23,Correctivo,2240,2,Ubicacion_A,73
14190,115,2022-08-02,Correctivo,1617,3,Ubicacion_A,73
14191,115,2022-08-04,Correctivo,2148,6,Ubicacion_A,73
14192,115,2022-08-10,Correctivo,4075,12,Ubicacion_A,73
14193,115,2022-10-12,Correctivo,4013,22,Ubicacion_A,73
14194,115,2022-10-19,Correctivo,2233,4,Ubicacion_A,73
14195,115,2022-11-21,Correctivo,922,20,Ubicacion_A,73
14196,115,2022-11-28,Correctivo,1286,9,Ubicacion_A,73
14197,115,2023-03-23,Correctivo,4396,17,Ubicacion_A,73
14198,115,2023-05-10,Correctivo,1169,12,Ubicacion_A,73
14199,115,2023-05-23,Correctivo,1184,8,Ubicacion_A,73
14200,115,2023-06-04,Correctivo,2919,6,Ubicacion_A,73
14201,115,2023-06-19,Correctivo,3049,14,Ubicacion_A,73
14202,115,2023-07-04,Correctivo,3609,20,Ubicacion_A,73
14203,115,2023-07-14,Correctivo,4221,19,Ubicacion_A,73
14204,115,2023-08-14,Correctivo,4930,20,Ubicacion_A,73
14205,115,2023-08-30,Correctivo,504,10,Ubicacion_A,73
14206,115,2023-09-04,Correctivo,4093,5,Ubicacion_A,73
14207,115,2023-09-11,Correctivo,4369,5,Ubicacion_A,73
14208,115,2023-12-26,Correctivo,952,17,Ubicacion_A,73
14209,115,2024-01-01,Correctivo,4150,23,Ubicacion_A,73
14210,115,2024-01-20,Correctivo,610,10,Ubicacion_A,73
14211,115,2024-02-03,Correctivo,2778,12,Ubicacion_A,73
14212,115,2024-04-10,Correctivo,3086,22,Ubicacion_A,73
14213,115,2024-05-01,Correctivo,3545,3,Ubicacion_A,73
14214,115,2024-05-06,Correctivo,799,11,Ubicacion_A,73
14215,115,2024-05-23,Correctivo,1593,13,Ubicacion_A,73
14216,115,2024-06-08,Correctivo,2742,17,Ubicacion_A,73
14217,115,2024-07-20,Correctivo,4021,16,Ubicacion_A,73
14218,115,2024-09-17,Correctivo,1007,15,Ubicacion_A,73
14219,115,2024-10-09,Correctivo,1301,24,Ubicacion_A,73
14220,115,2024-11-22,Correctivo,3482,13,Ubicacion_A,73
14221,115,2024-12-03,Correctivo,4313,16,Ubicacion_A,73
14222,115,2024-12-12,Correctivo,3197,20,Ubicacion_A,73
14223,115,2024-12-19,Correctivo,4524,18,Ubicacion_A,73
14224,115,2024-12-23,Correctivo,1194,2,Ubicacion_A,73
14225,115,2021-02-05,Preventivo,456,2,Ubicacion_A,73
14226,115,2021-03-08,Preventivo,845,2,Ubicacion_A,73
14227,115,2021-04-05,Preventivo,940,2,Ubicacion_A,73
14228,115,2021-05-05,Preventivo,828,2,Ubicacion_A,73
14229,115,2021-06-03,Preventivo,900,2,Ubicacion_A,73
14230,115,2021-07-05,Preventivo,907,2,Ubicacion_A,73
14231,115,2021-08-01,Preventivo,685,2,Ubicacion_A,73
14232,115,2021-08-31,Preventivo,846,2,Ubicacion_A,73
14233,115,2021-10-05,Preventivo,976,2,Ubicacion_A,73
14234,115,2021-11-05,Preventivo,919,1,Ubicacion_A,73
14235,115,2021-12-04,Preventivo,361,2,Ubicacion_A,73
14236,115,2022-01-03,Preventivo,175,2,Ubicacion_A,73
14237,115,2022-01-31,Preventivo,489,1,Ubicacion_A,73
14238,115,2022-03-06,Preventivo,292,2,Ubicacion_A,73
14239,115,2022-04-06,Preventivo,627,1,Ubicacion_A,73
14240,115,2022-05-08,Preventivo,844,1,Ubicacion_A,73
14241,115,2022-06-10,Preventivo,376,2,Ubicacion_A,73
14242,115,2022-07-17,Preventivo,528,2,Ubicacion_A,73
14243,115,2022-08-21,Preventivo,775,1,Ubicacion_A,73
14244,115,2022-09-17,Preventivo,459,1,Ubicacion_A,73
14245,115,2022-10-14,Preventivo,918,2,Ubicacion_A,73
14246,115,2022-11-14,Preventivo,517,2,Ubicacion_A,73
14247,115,2022-12-19,Preventivo,314,1,Ubicacion_A,73
14248,115,2023-01-22,Preventivo,733,2,Ubicacion_A,73
14249,115,2023-02-16,Preventivo,365,1,Ubicacion_A,73
14250,115,2023-03-16,Preventivo,272,2,Ubicacion_A,73
14251,115,2023-04-19,Preventivo,273,1,Ubicacion_A,73
14252,115,2023-05-22,Preventivo,517,1,Ubicacion_A,73
14253,115,2023-06-26,Preventivo,524,2,Ubicacion_A,73
14254,115,2023-07-30,Preventivo,619,2,Ubicacion_A,73
14255,115,2023-08-31,Preventivo,946,1,Ubicacion_A,73
14256,115,2023-10-05,Preventivo,653,2,Ubicacion_A,73
14257,115,2023-11-03,Preventivo,824,2,Ubicacion_A,73
14258,115,2023-12-04,Preventivo,563,2,Ubicacion_A,73
14259,115,2024-01-06,Preventivo,699,1,Ubicacion_A,73
14260,115,2024-02-10,Preventivo,734,2,Ubicacion_A,73
14261,115,2024-03-07,Preventivo,201,1,Ubicacion_A,73
14262,115,2024-04-10,Preventivo,446,1,Ubicacion_A,73
14263,115,2024-05-13,Preventivo,565,1,Ubicacion_A,73
14264,115,2024-06-10,Preventivo,304,1,Ubicacion_A,73
14265,115,2024-07-06,Preventivo,864,2,Ubicacion_A,73
14266,115,2024-08-07,Preventivo,588,1,Ubicacion_A,73
14267,115,2024-09-10,Preventivo,349,1,Ubicacion_A,73
14268,115,2024-10-05,Preventivo,289,1,Ubicacion_A,73
14269,115,2024-11-11,Preventivo,887,1,Ubicacion_A,73
14270,115,2024-12-11,Preventivo,664,1,Ubicacion_A,73
14271,116,2021-01-19,Correctivo,3887,21,Ubicacion_D,81
14272,116,2021-01-28,Correctivo,1137,13,Ubicacion_D,81
14273,116,2021-02-03,Correctivo,2139,15,Ubicacion_D,81
14274,116,2021-02-05,Correctivo,1085,5,Ubicacion_D,81
14275,116,2021-02-24,Correctivo,3769,6,Ubicacion_D,81
14276,116,2021-04-06,Correctivo,4397,14,Ubicacion_D,81
14277,116,2021-04-07,Correctivo,631,23,Ubicacion_D,81
14278,116,2021-04-14,Correctivo,661,1,Ubicacion_D,81
14279,116,2021-04-30,Correctivo,3620,11,Ubicacion_D,81
14280,116,2021-05-30,Correctivo,3191,3,Ubicacion_D,81
14281,116,2021-07-28,Correctivo,753,21,Ubicacion_D,81
14282,116,2021-11-02,Correctivo,4517,14,Ubicacion_D,81
14283,116,2021-11-05,Correctivo,2499,14,Ubicacion_D,81
14284,116,2021-11-09,Correctivo,2330,6,Ubicacion_D,81
14285,116,2021-11-21,Correctivo,4023,17,Ubicacion_D,81
14286,116,2021-12-20,Correctivo,1584,17,Ubicacion_D,81
14287,116,2021-12-31,Correctivo,552,23,Ubicacion_D,81
14288,116,2022-01-01,Correctivo,2351,14,Ubicacion_D,81
14289,116,2022-01-03,Correctivo,3273,21,Ubicacion_D,81
14290,116,2022-01-17,Correctivo,2300,3,Ubicacion_D,81
14291,116,2022-01-31,Correctivo,2993,16,Ubicacion_D,81
14292,116,2022-02-11,Correctivo,2822,12,Ubicacion_D,81
14293,116,2022-02-12,Correctivo,1906,11,Ubicacion_D,81
14294,116,2022-02-26,Correctivo,1263,24,Ubicacion_D,81
14295,116,2022-03-04,Correctivo,512,5,Ubicacion_D,81
14296,116,2022-03-21,Correctivo,1006,9,Ubicacion_D,81
14297,116,2022-05-03,Correctivo,1728,8,Ubicacion_D,81
14298,116,2022-06-06,Correctivo,2862,23,Ubicacion_D,81
14299,116,2022-08-30,Correctivo,2323,20,Ubicacion_D,81
14300,116,2022-09-01,Correctivo,757,17,Ubicacion_D,81
14301,116,2022-09-18,Correctivo,1498,1,Ubicacion_D,81
14302,116,2022-10-22,Correctivo,3443,23,Ubicacion_D,81
14303,116,2022-10-26,Correctivo,4849,13,Ubicacion_D,81
14304,116,2022-11-16,Correctivo,2687,20,Ubicacion_D,81
14305,116,2022-11-22,Correctivo,2906,8,Ubicacion_D,81
14306,116,2022-12-13,Correctivo,1875,19,Ubicacion_D,81
14307,116,2022-12-30,Correctivo,4213,22,Ubicacion_D,81
14308,116,2023-01-30,Correctivo,2522,13,Ubicacion_D,81
14309,116,2023-03-09,Correctivo,4540,12,Ubicacion_D,81
14310,116,2023-03-25,Correctivo,4284,17,Ubicacion_D,81
14311,116,2023-03-26,Correctivo,1244,15,Ubicacion_D,81
14312,116,2023-04-07,Correctivo,3704,9,Ubicacion_D,81
14313,116,2023-04-08,Correctivo,2883,19,Ubicacion_D,81
14314,116,2023-05-23,Correctivo,804,6,Ubicacion_D,81
14315,116,2023-06-01,Correctivo,1440,24,Ubicacion_D,81
14316,116,2023-06-04,Correctivo,2937,9,Ubicacion_D,81
14317,116,2023-06-06,Correctivo,2638,11,Ubicacion_D,81
14318,116,2023-06-08,Correctivo,3034,22,Ubicacion_D,81
14319,116,2023-06-12,Correctivo,3096,6,Ubicacion_D,81
14320,116,2023-07-01,Correctivo,2787,22,Ubicacion_D,81
14321,116,2023-08-25,Correctivo,1206,21,Ubicacion_D,81
14322,116,2023-10-03,Correctivo,4240,24,Ubicacion_D,81
14323,116,2023-11-13,Correctivo,4812,18,Ubicacion_D,81
14324,116,2023-12-06,Correctivo,1495,2,Ubicacion_D,81
14325,116,2023-12-18,Correctivo,3672,20,Ubicacion_D,81
14326,116,2024-01-08,Correctivo,2959,24,Ubicacion_D,81
14327,116,2024-01-12,Correctivo,3904,15,Ubicacion_D,81
14328,116,2024-01-13,Correctivo,3654,9,Ubicacion_D,81
14329,116,2024-01-21,Correctivo,1087,7,Ubicacion_D,81
14330,116,2024-01-26,Correctivo,1291,24,Ubicacion_D,81
14331,116,2024-01-27,Correctivo,3860,23,Ubicacion_D,81
14332,116,2024-02-07,Correctivo,3617,8,Ubicacion_D,81
14333,116,2024-03-11,Correctivo,3513,7,Ubicacion_D,81
14334,116,2024-03-16,Correctivo,779,9,Ubicacion_D,81
14335,116,2024-03-21,Correctivo,4995,24,Ubicacion_D,81
14336,116,2024-03-27,Correctivo,4849,19,Ubicacion_D,81
14337,116,2024-04-05,Correctivo,2829,10,Ubicacion_D,81
14338,116,2024-05-04,Correctivo,4973,6,Ubicacion_D,81
14339,116,2024-05-15,Correctivo,3269,8,Ubicacion_D,81
14340,116,2024-07-14,Correctivo,4428,2,Ubicacion_D,81
14341,116,2024-07-17,Correctivo,1312,3,Ubicacion_D,81
14342,116,2024-08-17,Correctivo,613,14,Ubicacion_D,81
14343,116,2024-08-28,Correctivo,1239,7,Ubicacion_D,81
14344,116,2024-08-30,Correctivo,2416,12,Ubicacion_D,81
14345,116,2024-08-31,Correctivo,1594,2,Ubicacion_D,81
14346,116,2024-09-08,Correctivo,3473,19,Ubicacion_D,81
14347,116,2024-10-14,Correctivo,1372,2,Ubicacion_D,81
14348,116,2024-11-05,Correctivo,2096,23,Ubicacion_D,81
14349,116,2024-11-26,Correctivo,2367,16,Ubicacion_D,81
14350,116,2024-12-24,Correctivo,2334,8,Ubicacion_D,81
14351,116,2024-12-31,Correctivo,4056,1,Ubicacion_D,81
14352,116,2021-01-25,Preventivo,551,1,Ubicacion_D,81
14353,116,2021-02-20,Preventivo,809,2,Ubicacion_D,81
14354,116,2021-03-20,Preventivo,317,2,Ubicacion_D,81
14355,116,2021-04-10,Preventivo,690,2,Ubicacion_D,81
14356,116,2021-05-08,Preventivo,542,2,Ubicacion_D,81
14357,116,2021-06-04,Preventivo,859,1,Ubicacion_D,81
14358,116,2021-06-25,Preventivo,279,1,Ubicacion_D,81
14359,116,2021-07-20,Preventivo,446,1,Ubicacion_D,81
14360,116,2021-08-15,Preventivo,116,2,Ubicacion_D,81
14361,116,2021-09-13,Preventivo,217,2,Ubicacion_D,81
14362,116,2021-10-12,Preventivo,428,1,Ubicacion_D,81
14363,116,2021-11-08,Preventivo,864,1,Ubicacion_D,81
14364,116,2021-12-01,Preventivo,247,1,Ubicacion_D,81
14365,116,2021-12-29,Preventivo,765,2,Ubicacion_D,81
14366,116,2022-01-21,Preventivo,354,1,Ubicacion_D,81
14367,116,2022-02-11,Preventivo,534,2,Ubicacion_D,81
14368,116,2022-03-08,Preventivo,911,1,Ubicacion_D,81
14369,116,2022-03-30,Preventivo,777,2,Ubicacion_D,81
14370,116,2022-04-22,Preventivo,534,1,Ubicacion_D,81
14371,116,2022-05-21,Preventivo,620,2,Ubicacion_D,81
14372,116,2022-06-19,Preventivo,444,2,Ubicacion_D,81
14373,116,2022-07-16,Preventivo,379,1,Ubicacion_D,81
14374,116,2022-08-07,Preventivo,989,1,Ubicacion_D,81
14375,116,2022-09-01,Preventivo,119,2,Ubicacion_D,81
14376,116,2022-09-24,Preventivo,988,2,Ubicacion_D,81
14377,116,2022-10-23,Preventivo,835,2,Ubicacion_D,81
14378,116,2022-11-22,Preventivo,442,2,Ubicacion_D,81
14379,116,2022-12-22,Preventivo,701,1,Ubicacion_D,81
14380,116,2023-01-19,Preventivo,550,1,Ubicacion_D,81
14381,116,2023-02-17,Preventivo,573,2,Ubicacion_D,81
14382,116,2023-03-18,Preventivo,997,1,Ubicacion_D,81
14383,116,2023-04-07,Preventivo,154,2,Ubicacion_D,81
14384,116,2023-05-06,Preventivo,751,2,Ubicacion_D,81
14385,116,2023-05-27,Preventivo,667,1,Ubicacion_D,81
14386,116,2023-06-26,Preventivo,557,2,Ubicacion_D,81
14387,116,2023-07-23,Preventivo,621,2,Ubicacion_D,81
14388,116,2023-08-14,Preventivo,165,2,Ubicacion_D,81
14389,116,2023-09-10,Preventivo,348,1,Ubicacion_D,81
14390,116,2023-10-01,Preventivo,534,1,Ubicacion_D,81
14391,116,2023-10-23,Preventivo,714,2,Ubicacion_D,81
14392,116,2023-11-21,Preventivo,106,2,Ubicacion_D,81
14393,116,2023-12-19,Preventivo,355,1,Ubicacion_D,81
14394,116,2024-01-16,Preventivo,384,2,Ubicacion_D,81
14395,116,2024-02-10,Preventivo,336,2,Ubicacion_D,81
14396,116,2024-03-02,Preventivo,202,1,Ubicacion_D,81
14397,116,2024-04-01,Preventivo,340,1,Ubicacion_D,81
14398,116,2024-05-01,Preventivo,398,1,Ubicacion_D,81
14399,116,2024-05-27,Preventivo,259,2,Ubicacion_D,81
14400,116,2024-06-25,Preventivo,896,2,Ubicacion_D,81
14401,116,2024-07-25,Preventivo,295,2,Ubicacion_D,81
14402,116,2024-08-21,Preventivo,692,1,Ubicacion_D,81
14403,116,2024-09-18,Preventivo,360,2,Ubicacion_D,81
14404,116,2024-10-09,Preventivo,470,1,Ubicacion_D,81
14405,116,2024-10-30,Preventivo,205,2,Ubicacion_D,81
14406,116,2024-11-21,Preventivo,575,2,Ubicacion_D,81
14407,116,2024-12-13,Preventivo,703,1,Ubicacion_D,81
14408,117,2021-01-16,Correctivo,1095,21,Ubicacion_D,97
14409,117,2021-01-23,Correctivo,4255,2,Ubicacion_D,97
14410,117,2021-02-17,Correctivo,4104,5,Ubicacion_D,97
14411,117,2021-02-24,Correctivo,687,15,Ubicacion_D,97
14412,117,2021-03-30,Correctivo,1182,18,Ubicacion_D,97
14413,117,2021-05-22,Correctivo,1804,7,Ubicacion_D,97
14414,117,2021-06-14,Correctivo,2805,11,Ubicacion_D,97
14415,117,2021-06-21,Correctivo,3662,23,Ubicacion_D,97
14416,117,2021-06-26,Correctivo,3229,16,Ubicacion_D,97
14417,117,2021-06-27,Correctivo,3664,13,Ubicacion_D,97
14418,117,2021-07-01,Correctivo,844,9,Ubicacion_D,97
14419,117,2021-07-02,Correctivo,3672,12,Ubicacion_D,97
14420,117,2021-07-24,Correctivo,750,21,Ubicacion_D,97
14421,117,2021-08-24,Correctivo,4920,20,Ubicacion_D,97
14422,117,2021-09-03,Correctivo,3589,2,Ubicacion_D,97
14423,117,2021-10-05,Correctivo,4409,5,Ubicacion_D,97
14424,117,2021-10-16,Correctivo,3904,20,Ubicacion_D,97
14425,117,2021-10-25,Correctivo,2717,19,Ubicacion_D,97
14426,117,2021-11-11,Correctivo,4338,22,Ubicacion_D,97
14427,117,2021-11-19,Correctivo,4770,5,Ubicacion_D,97
14428,117,2021-11-25,Correctivo,2960,4,Ubicacion_D,97
14429,117,2021-11-28,Correctivo,3599,1,Ubicacion_D,97
14430,117,2021-12-23,Correctivo,4216,22,Ubicacion_D,97
14431,117,2021-12-26,Correctivo,928,18,Ubicacion_D,97
14432,117,2022-01-06,Correctivo,3852,13,Ubicacion_D,97
14433,117,2022-01-07,Correctivo,1413,8,Ubicacion_D,97
14434,117,2022-01-10,Correctivo,2366,23,Ubicacion_D,97
14435,117,2022-01-22,Correctivo,4835,12,Ubicacion_D,97
14436,117,2022-01-29,Correctivo,813,20,Ubicacion_D,97
14437,117,2022-02-08,Correctivo,2149,12,Ubicacion_D,97
14438,117,2022-02-13,Correctivo,2117,4,Ubicacion_D,97
14439,117,2022-02-20,Correctivo,3345,15,Ubicacion_D,97
14440,117,2022-02-26,Correctivo,3320,13,Ubicacion_D,97
14441,117,2022-03-02,Correctivo,4526,13,Ubicacion_D,97
14442,117,2022-03-03,Correctivo,3973,24,Ubicacion_D,97
14443,117,2022-03-08,Correctivo,2278,22,Ubicacion_D,97
14444,117,2022-05-12,Correctivo,2216,17,Ubicacion_D,97
14445,117,2022-05-24,Correctivo,807,8,Ubicacion_D,97
14446,117,2022-06-02,Correctivo,3288,22,Ubicacion_D,97
14447,117,2022-06-12,Correctivo,2404,9,Ubicacion_D,97
14448,117,2022-06-15,Correctivo,3878,11,Ubicacion_D,97
14449,117,2022-06-19,Correctivo,2851,11,Ubicacion_D,97
14450,117,2022-06-29,Correctivo,2574,16,Ubicacion_D,97
14451,117,2022-07-02,Correctivo,1254,19,Ubicacion_D,97
14452,117,2022-07-23,Correctivo,3004,6,Ubicacion_D,97
14453,117,2022-08-05,Correctivo,1753,5,Ubicacion_D,97
14454,117,2022-08-14,Correctivo,4926,24,Ubicacion_D,97
14455,117,2022-08-18,Correctivo,4735,19,Ubicacion_D,97
14456,117,2022-08-29,Correctivo,3428,22,Ubicacion_D,97
14457,117,2022-09-25,Correctivo,762,9,Ubicacion_D,97
14458,117,2022-12-11,Correctivo,4414,8,Ubicacion_D,97
14459,117,2022-12-18,Correctivo,4108,19,Ubicacion_D,97
14460,117,2023-01-13,Correctivo,4022,23,Ubicacion_D,97
14461,117,2023-01-30,Correctivo,4823,20,Ubicacion_D,97
14462,117,2023-02-28,Correctivo,1560,18,Ubicacion_D,97
14463,117,2023-03-07,Correctivo,1237,15,Ubicacion_D,97
14464,117,2023-03-11,Correctivo,1139,14,Ubicacion_D,97
14465,117,2023-03-19,Correctivo,4175,14,Ubicacion_D,97
14466,117,2023-03-22,Correctivo,3851,22,Ubicacion_D,97
14467,117,2023-03-25,Correctivo,3501,17,Ubicacion_D,97
14468,117,2023-04-07,Correctivo,3845,22,Ubicacion_D,97
14469,117,2023-04-08,Correctivo,4159,10,Ubicacion_D,97
14470,117,2023-05-07,Correctivo,2079,23,Ubicacion_D,97
14471,117,2023-06-12,Correctivo,3498,12,Ubicacion_D,97
14472,117,2023-06-22,Correctivo,1709,7,Ubicacion_D,97
14473,117,2023-06-29,Correctivo,2096,15,Ubicacion_D,97
14474,117,2023-07-11,Correctivo,1698,22,Ubicacion_D,97
14475,117,2023-08-12,Correctivo,2949,20,Ubicacion_D,97
14476,117,2023-08-15,Correctivo,2134,1,Ubicacion_D,97
14477,117,2023-08-16,Correctivo,4343,5,Ubicacion_D,97
